ric,issuer,underlying,date,spot,sigma,mkt_px,model_px,cheap_pct,engine
JP277431122=,Ibiden,4062.T,2025-07-11,3108.0,0.47881296905630644,108.0,91.83925657544121,-14.963651319035915,Tree
JP277431122=,Ibiden,4062.T,2025-07-14,3100.0,0.46314985248359225,107.875,91.31611302178031,-15.35006904122335,Tree
JP277431122=,Ibiden,4062.T,2025-07-15,3217.0,0.4642481450098831,109.125,91.8823135469235,-15.80085814714914,Tree
JP277431122=,Ibiden,4062.T,2025-07-16,3184.5,0.4617172856574934,108.75,91.65849369064541,-15.716327640785826,Tree
JP277431122=,Ibiden,4062.T,2025-07-17,3198.5,0.4556528072645647,108.875,91.5271216906526,-15.933757344980384,Tree
JP277431122=,Ibiden,4062.T,2025-07-18,3147.5,0.4581307216719122,108.125,91.38552287928306,-15.481597337079252,Tree
JP277431122=,Ibiden,4062.T,2025-07-21,3147.5,0.4581307216719122,108.125,91.40002837386446,-15.468181850761194,Tree
JP277431122=,Ibiden,4062.T,2025-07-22,3124.5,0.4565707485970933,107.875,91.25145474269681,-15.410007191011072,Tree
JP277431122=,Ibiden,4062.T,2025-07-23,3072.0,0.4492250089771153,107.0,90.73518857790049,-15.200758338410758,Tree
JP277431122=,Ibiden,4062.T,2025-07-24,3126.0,0.44773459259485243,107.625,90.90095499644134,-15.539182349415709,Tree
JP277431122=,Ibiden,4062.T,2025-07-25,3134.0,0.44751408170135726,107.75,90.93010613570907,-15.610110314887176,Tree
JP277431122=,Ibiden,4062.T,2025-07-28,3180.0,0.4472816627918529,108.25,91.22196753274471,-15.73028403441597,Tree
JP277431122=,Ibiden,4062.T,2025-07-29,3115.5,0.4494990839735458,107.5,90.93837268594696,-15.406164943305154,Tree
JP277431122=,Ibiden,4062.T,2025-07-30,3168.5,0.44992993331216025,108.125,91.26819518392458,-15.590108500416576,Tree
JP277431122=,Ibiden,4062.T,2025-07-31,3230.0,0.44670384809786795,108.875,91.43785713028736,-16.015745460126425,Tree
JP277431122=,Ibiden,4062.T,2025-08-01,3143.0,0.4498976727385823,108.0,91.06862850667851,-15.677195827149529,Tree
JP277431122=,Ibiden,4062.T,2025-08-04,3279.5,0.3355474256213892,109.75,88.22684857607798,-19.61107191245742,Tree
JP277431122=,Ibiden,4062.T,2025-08-05,3441.0,0.34339102878460376,111.375,88.88815243983136,-20.190211052901137,Tree
JP277431122=,Ibiden,4062.T,2025-08-06,3388.0,0.34528290437053344,110.375,88.79931130642575,-19.547622825435333,Tree
JP277431122=,Ibiden,4062.T,2025-08-07,3338.0,0.3424618811142505,110.0,88.59211480901824,-19.461713809983415,Tree
JP277431122=,Ibiden,4062.T,2025-08-08,3302.0,0.34375129658156456,109.5,88.5338229907062,-19.147193615793427,Tree
JP277431122=,Ibiden,4062.T,2025-08-11,3302.0,0.34375129658156456,109.5,88.55277833250096,-19.129882801368982,Tree
JP277431122=,Ibiden,4062.T,2025-08-12,3335.5,0.3429612758150716,109.75,88.63013445391663,-19.24361325383451,Tree
JP277431122=,Ibiden,4062.T,2025-08-13,3319.0,0.3432996981585852,109.5,88.60011606978844,-19.086651991060783,Tree
JP277431122=,Ibiden,4062.T,2025-08-14,3324.5,0.3360385787227127,109.625,88.42659399456171,-19.33720046106115,Tree
JP277431122=,Ibiden,4062.T,2025-08-15,3444.5,0.3413019362507039,111.125,88.90357024938567,-19.996787177155756,Tree
JP277431122=,Ibiden,4062.T,2025-08-18,3484.0,0.34103456631749124,111.375,89.02327515509279,-20.068888749636102,Tree
JP277431122=,Ibiden,4062.T,2025-08-19,3507.5,0.3409370060891953,111.625,89.09121058095508,-20.187045392201497,Tree
JP277431122=,Ibiden,4062.T,2025-08-20,3366.0,0.3476564423660843,109.875,88.8896961298243,-19.099252669101887,Tree
JP277431122=,Ibiden,4062.T,2025-08-21,3400.5,0.34275543504793243,110.5,88.85956820388948,-19.584101172950696,Tree
JP277431122=,Ibiden,4062.T,2025-08-22,3529.0,0.3421981514134663,112.0,89.20307810959349,-20.35439454500581,Tree
JP277431122=,Ibiden,4062.T,2025-08-25,3610.0,0.34077103714678947,113.0,89.523745470166,-20.775446486578755,Tree
JP277431122=,Ibiden,4062.T,2025-08-26,3700.0,0.34291486765223145,114.125,89.90144459034912,-21.22545928556485,Tree
JP277431122=,Ibiden,4062.T,2025-08-27,3667.5,0.34354008493214927,113.625,89.81899663375076,-20.951378100109345,Tree
JP277431122=,Ibiden,4062.T,2025-08-28,3742.5,0.3431854395193484,114.5,90.06367942809953,-21.341764691616127,Tree
JP277431122=,Ibiden,4062.T,2025-08-29,3621.0,0.3511729434133046,112.875,89.92548902844844,-20.331792665826413,Tree
JP277431122=,Ibiden,4062.T,2025-09-01,3505.0,0.35337591743386454,111.25,89.62255971655996,-19.44039576039554,Tree
JP277431122=,Ibiden,4062.T,2025-09-02,3501.5,0.3533313519565791,111.25,89.61488732882417,-19.447292288697376,Tree
JP277431122=,Ibiden,4062.T,2025-09-03,3489.0,0.35159035561657015,111.125,89.42999330207303,-19.523065644928657,Tree
JP277431122=,Ibiden,4062.T,2025-09-04,3484.0,0.35153945947770143,111.125,89.41187361425048,-19.539371325758847,Tree
JP277431122=,Ibiden,4062.T,2025-09-05,3607.0,0.3530790796246209,112.625,89.9791058508217,-20.107342196828682,Tree
JP277431122=,Ibiden,4062.T,2025-09-08,3633.5,0.3487157952485825,113.0,89.9420835519076,-20.405235794772032,Tree
JP277431122=,Ibiden,4062.T,2025-09-09,3599.0,0.3496338094729826,113.0,89.86184876762043,-20.476240028654487,Tree
JP277431122=,Ibiden,4062.T,2025-09-10,3910.0,0.3799212872846932,116.875,92.14172071497359,-21.162164094140245,Tree
JP277431122=,Ibiden,4062.T,2025-09-11,4231.5,0.40767394133583407,121.3125,94.77245471344482,-21.877420122868777,Tree
JP277431122=,Ibiden,4062.T,2025-09-12,4193.5,0.40754979963754073,120.75,94.58322114780084,-21.67021022956452,Tree
JP277431122=,Ibiden,4062.T,2025-09-15,4193.5,0.40754979963754073,120.75,94.59383518484769,-21.661420136772097,Tree
JP277431122=,Ibiden,4062.T,2025-09-16,4203.5,0.4071151198530188,120.875,94.6276992149452,-21.714416368194254,Tree
JP277431122=,Ibiden,4062.T,2025-09-17,3969.0,0.4195332928894675,117.5,93.90535705279055,-20.080547189114426,Tree
JP277431122=,Ibiden,4062.T,2025-09-18,3981.0,0.4144957765720418,117.625,93.7742523618039,-20.276937418232603,Tree
JP277431122=,Ibiden,4062.T,2025-09-19,4273.5,0.4346803269761921,122.0,96.17574049280202,-21.167425825572113,Tree
JP277431122=,Ibiden,4062.T,2025-09-22,4513.0,0.44196597100598833,125.625,97.7079614119582,-22.222518279038255,Tree
JP277431122=,Ibiden,4062.T,2025-09-23,4513.0,0.44196597100598833,125.625,97.71099915507173,-22.220100175067277,Tree
JP277431122=,Ibiden,4062.T,2025-09-24,4411.0,0.44524122775971137,124.125,97.33866604412555,-21.580128061127454,Tree
JP277431122=,Ibiden,4062.T,2025-09-25,4580.0,0.44914392772951006,126.5,98.5672229332843,-22.08124669305589,Tree
JP277431122=,Ibiden,4062.T,2025-09-26,4478.5,0.4522187944206681,124.75,97.98745236459858,-21.45294399631376,Tree
JP277431122=,Ibiden,4062.T,2025-09-29,4540.0,0.45249056248398445,125.625,98.50457950168106,-21.588394426522537,Tree
JP277431122=,Ibiden,4062.T,2025-09-30,4492.0,0.4453992401345515,124.875,97.77451825361351,-21.702087484593786,Tree
JP277431122=,Ibiden,4062.T,2025-10-01,4470.5,0.4437325520755815,124.5,97.59670313578312,-21.609073786519588,Tree
JP277431122=,Ibiden,4062.T,2025-10-02,4577.0,0.4451536966249664,126.125,98.37341360974484,-22.00323995263045,Tree
JP277431122=,Ibiden,4062.T,2025-10-03,4609.0,0.44507873876509346,126.625,98.55737696015287,-22.165941196325477,Tree
JP277431122=,Ibiden,4062.T,2025-10-06,4850.0,0.45028132419074407,130.875,100.21562429699269,-23.42645707966175,Tree
JP277431122=,Ibiden,4062.T,2025-10-07,4822.5,0.4460365497491716,130.375,99.84911629982122,-23.413908878372986,Tree
JP277431122=,Ibiden,4062.T,2025-10-08,4950.0,0.4449786160709215,132.625,100.53664586713293,-24.194800477185346,Tree
JP277431122=,Ibiden,4062.T,2025-10-09,5167.5,0.44769099088304126,136.125,101.93421553148355,-25.11719703839593,Tree
JP277431122=,Ibiden,4062.T,2025-10-10,4975.0,0.45703782704931367,133.125,101.28458872317294,-23.917679832358353,Tree
JP277431122=,Ibiden,4062.T,2025-10-13,4975.0,0.45703782704931367,133.125,101.29024605013024,-23.91343019708527,Tree
JP277431122=,Ibiden,4062.T,2025-10-14,4889.0,0.455847082292083,131.875,100.73223821056742,-23.61536439009106,Tree
JP277431122=,Ibiden,4062.T,2025-10-15,5105.0,0.46031063194774735,135.5,102.21521126691636,-24.56441972921302,Tree
JP277431122=,Ibiden,4062.T,2025-10-16,5225.0,0.4613049321254024,137.5,102.96811366115222,-25.11409915552566,Tree
JP277431122=,Ibiden,4062.T,2025-10-17,5030.0,0.46826085223598507,134.25,102.17299801460909,-23.893483788000676,Tree
JP277431122=,Ibiden,4062.T,2025-10-20,5102.5,0.4673852968673216,135.25,102.56066172719363,-24.169566190614688,Tree
JP277431122=,Ibiden,4062.T,2025-10-21,5000.0,0.46818968059740085,133.5,102.00030226684918,-23.59527920086204,Tree
JP277431122=,Ibiden,4062.T,2025-10-22,5082.5,0.46810612495217035,134.875,102.48228815747458,-24.016839178888166,Tree
JP277431122=,Ibiden,4062.T,2025-10-23,4832.5,0.4828983368075868,131.0,101.72724540113138,-22.34561419760963,Tree
JP277431122=,Ibiden,4062.T,2025-10-24,5255.0,0.5072187351579144,136.78665,105.74912789523842,-22.6904614629875,Tree
JP277431122=,Ibiden,4062.T,2025-10-27,5427.5,0.505945962782978,140.875,106.84730799597682,-24.15452848555328,Tree
JP277431122=,Ibiden,4062.T,2025-10-28,6317.5,0.5829755387008726,156.69585,117.65535571521386,-24.91482338861313,Tree
JP277431122=,Ibiden,4062.T,2025-10-29,6787.5,0.5955393521391409,165.375,122.01554366254095,-26.218870045326714,Tree
JP277431122=,Ibiden,4062.T,2025-10-30,6797.5,0.5903349070259162,165.5,121.7909630923773,-26.410294204001634,Tree
JP277431122=,Ibiden,4062.T,2025-10-31,7307.5,0.5996691012692308,175.125,126.59678955248103,-27.710612675242814,Tree
JP277431122=,Ibiden,4062.T,2025-11-03,7307.5,0.5996691012692308,175.125,126.58977108272359,-27.714620366753127,Tree
JP277431122=,Ibiden,4062.T,2025-11-04,7177.5,0.5986244500652763,172.625,125.43286748467035,-27.33794787274708,Tree
JP277431122=,Ibiden,4062.T,2025-11-05,6750.0,0.6146162023345946,165.25,122.80039626629966,-25.688111185295213,Tree
JP277431122=,Ibiden,4062.T,2025-11-06,6927.5,0.6128605277216612,168.625,124.09161650881447,-26.40971593250439,Tree
JP277431122=,Ibiden,4062.T,2025-11-07,6410.0,0.6379160792580922,159.5,121.401128246245,-23.886439971006272,Tree
JP277431122=,Ibiden,4062.T,2025-11-10,6517.5,0.6380130413007536,161.375,122.2555315052702,-24.241343761257816,Tree
JP277431122=,Ibiden,4062.T,2025-11-11,6687.5,0.6378057461306627,164.375,123.5922261599105,-24.810812982563956,Tree
JP277431122=,Ibiden,4062.T,2025-11-12,6852.5,0.637977611501554,167.3125,124.90982449750652,-25.343399627937828,Tree
JP277431122=,Ibiden,4062.T,2025-11-13,6810.0,0.6371782128597746,166.525,124.52610432672769,-25.22077506276674,Tree
JP277431122=,Ibiden,4062.T,2025-11-14,6232.5,0.6687859681410434,157.5297,121.60625187164878,-22.804238266403868,Tree
JP277431122=,Ibiden,4062.T,2025-11-17,6632.5,0.6772025007946718,163.025,125.27230974872052,-23.157607883011494,Tree
JP277431122=,Ibiden,4062.T,2025-11-18,6070.0,0.6989582357322591,152.8125,121.81555741431728,-20.284297806581737,Tree
JP277431122=,Ibiden,4062.T,2025-11-19,5820.0,0.7068647429766793,148.475,120.15568165827936,-19.073459061606755,Tree
JP277431122=,Ibiden,4062.T,2025-11-20,6267.5,0.716971634585853,156.5625,124.32939659908017,-20.58801015627614,Tree
JP277431122=,Ibiden,4062.T,2025-11-21,5665.0,0.7507791250133415,145.875,120.93759522472665,-17.09505040292946,Tree
JP277431122=,Ibiden,4062.T,2025-11-24,5665.0,0.7507791250133415,145.875,120.93420550799655,-17.097374116197734,Tree
JP277431122=,Ibiden,4062.T,2025-11-25,5665.0,0.7500889547890986,145.75,120.90146588809367,-17.048736954995768,Tree
JP277431122=,Ibiden,4062.T,2025-11-26,5452.5,0.7550756132146689,142.0,119.34720786215183,-15.952670519611384,Tree
JP277431122=,Ibiden,4062.T,2025-11-27,5725.0,0.7594514188554281,146.75,121.82965203921464,-16.981497758627164,Tree
JP277431122=,Ibiden,4062.T,2025-11-28,5940.0,0.7572319286177567,150.45,123.53036553238674,-17.892744744176305,Tree
JP277431122=,Ibiden,4062.T,2025-12-01,5660.0,0.7614539757189145,145.45,121.36990469796012,-16.555582882117477,Tree
JP277431122=,Ibiden,4062.T,2025-12-02,5585.0,0.7624779390261217,144.2,120.78477930362372,-16.238017126474528,Tree
JP277431122=,Ibiden,4062.T,2025-12-03,5902.5,0.7681591433964313,149.7,123.71253735636458,-17.359694484726397,Tree
JP277431122=,Ibiden,4062.T,2025-12-04,5945.0,0.7678783645207788,150.45,124.05616652637389,-17.543259204802993,Tree
JP277431122=,Ibiden,4062.T,2025-12-05,6352.5,0.7749889941696524,158.5,127.82291443524466,-19.354628116564886,Tree
JP277431122=,Ibiden,4062.T,2025-12-08,6370.0,0.7750969272271646,158.75,127.97024551465955,-19.3888217230491,Tree
JP277431122=,Ibiden,4062.T,2025-12-09,6465.0,0.7741825060666444,160.5,128.72700891570594,-19.79625612728602,Tree
JP277431122=,Ibiden,4062.T,2025-12-10,6305.0,0.7623523712300943,157.625,126.81471264809858,-19.546574053545708,Tree
JP277431122=,Ibiden,4062.T,2025-12-11,6340.0,0.748079172026478,158.25,126.42024312563582,-20.113590441936292,Tree
JP277431122=,Ibiden,4062.T,2025-12-12,6377.5,0.7473732113252128,158.875,126.69682550194892,-20.25376837013443,Tree
JP277431122=,Ibiden,4062.T,2025-12-15,5945.0,0.76364150574712,151.25,123.84437534046504,-18.119421262502456,Tree
JP277431122=,Ibiden,4062.T,2025-12-16,5687.5,0.7595358746045068,146.75,121.49505084473331,-17.209505386893824,Tree
JP277431122=,Ibiden,4062.T,2025-12-17,5830.0,0.7604610972027459,149.3125,122.73019405154878,-17.803135001055654,Tree
JP277431122=,Ibiden,4062.T,2025-12-18,5577.5,0.7554103462903139,144.8125,120.38480500094673,-16.868498920364797,Tree
JP277431122=,Ibiden,4062.T,2025-12-19,5825.0,0.752648471095691,149.0625,122.32538064305177,-17.93685156021684,Tree
JP277431122=,Ibiden,4062.T,2025-12-22,6125.0,0.7562356866597195,154.375,124.995160508346,-19.03147497435077,Tree
JP277431122=,Ibiden,4062.T,2025-12-23,6287.5,0.7545531706500986,157.25,126.27147477857409,-19.700175021574506,Tree
JP277431122=,Ibiden,4062.T,2025-12-24,6635.0,0.7586886158330644,163.5,129.37555250060095,-20.871221712170676,Tree
JP277431122=,Ibiden,4062.T,2025-12-25,6467.5,0.7613297532062316,160.375,128.0993375565103,-20.1251207753638,Tree
JP277431122=,Ibiden,4062.T,2025-12-26,6620.0,0.7613593088146337,163.125,129.37621337500258,-20.688911340994586,Tree
JP277431122=,Ibiden,4062.T,2025-12-29,6626.0,0.7610931773877002,163.5,129.4067823472821,-20.852120888512474,Tree
JP277431122=,Ibiden,4062.T,2025-12-30,6731.0,0.7605258566881757,165.5,130.2556989599022,-21.295650175285687,Tree
JP277431122=,Ibiden,4062.T,2025-12-31,6731.0,0.7605258566881757,165.5,130.25335377828142,-21.297067203455335,Tree
JP277431122=,Ibiden,4062.T,2026-01-01,6731.0,0.7605258566881757,165.5,130.25100210060458,-21.298488156734393,Tree
JP277431122=,Ibiden,4062.T,2026-01-02,6731.0,0.7605258566881757,165.5,130.2486437419354,-21.29991314686682,Tree
JP277431122=,Ibiden,4062.T,2026-01-05,7158.0,0.7687207628466827,173.5,134.61541080581776,-22.411866970710225,Tree
JP277431122=,Ibiden,4062.T,2026-01-06,7012.0,0.765413271167307,170.75,133.13907924578842,-22.026893560299605,Tree
JP277431122=,Ibiden,4062.T,2026-01-07,7222.0,0.7664697027802285,174.75,135.06457282152905,-22.709829572801684,Tree
JP277431122=,Ibiden,4062.T,2026-01-08,6851.0,0.7748024908004367,167.875,132.16982973635265,-21.268902614235202,Tree
JP277431122=,Ibiden,4062.T,2026-01-09,6714.0,0.772568709727525,165.375,130.67905410005517,-20.98016380949045,Tree
JP277431122=,Ibiden,4062.T,2026-01-12,6714.0,0.772568709727525,165.375,130.67181552125044,-20.98454087906247,Tree
JP277431122=,Ibiden,4062.T,2026-01-13,7270.0,0.7823814935540127,176.0,136.2938908692944,-22.560289278810007,Tree
JP277431122=,Ibiden,4062.T,2026-01-14,7436.0,0.7815032943991501,179.1,137.7347185670277,-23.096192871564654,Tree
JP277431122=,Ibiden,4062.T,2026-01-15,7482.0,0.7779054950987707,180.125,137.9570369925741,-23.410388900722218,Tree
JP277431122=,Ibiden,4062.T,2026-01-16,7835.0,0.7813676665622751,186.975,141.29901714702135,-24.428925178755797,Tree
JP277431122=,Ibiden,4062.T,2026-01-19,7831.0,0.7760371490442132,186.8125,140.968800816882,-24.539952724318763,Tree
JP277431122=,Ibiden,4062.T,2026-01-20,7932.0,0.7759869819161882,188.875,141.86602679349465,-24.888933530909515,Tree
JP277431122=,Ibiden,4062.T,2026-01-21,8317.0,0.7780486583216711,196.375,145.4193804932665,-25.948119417814645,Tree
JP277431122=,Ibiden,4062.T,2026-01-22,8546.0,0.7788171395032404,201.075,147.50785039296906,-26.64038274625435,Tree
JP277431122=,Ibiden,4062.T,2026-01-23,8284.0,0.7736359092090203,195.875,144.8740332700512,-26.037506945730083,Tree
JP277431122=,Ibiden,4062.T,2026-01-26,7921.0,0.7654978403254084,188.775,141.17983420764455,-25.21264245390304,Tree
JP277431122=,Ibiden,4062.T,2026-01-27,8000.0,0.7637207994486407,190.325,141.78285248559007,-25.504871937165337,Tree
JP277431122=,Ibiden,4062.T,2026-01-28,8250.0,0.7042424734908178,195.275,140.61841236940137,-27.989546859863594,Tree
JP277431122=,Ibiden,4062.T,2026-01-29,8257.0,0.6903844521722559,195.425,139.85919712914585,-28.43331348131209,Tree
JP277431122=,Ibiden,4062.T,2026-01-30,8229.0,0.6905084954822299,194.925,139.62036359213272,-28.372264413424286,Tree
JP277431122=,Ibiden,4062.T,2026-02-02,7730.0,0.6881788630935275,185.075,135.15944870271449,-26.97044511537782,Tree
JP277431122=,Ibiden,4062.T,2026-02-03,8391.0,0.7064175724606051,198.0,141.94825467812967,-28.308962283772892,Tree
JP277431122=,Ibiden,4062.T,2026-02-04,7200.0,0.763559400827826,175.0,134.62794593641797,-23.06974517918973,Tree
JP277431122=,Ibiden,4062.T,2026-02-05,7115.0,0.7622514265790143,173.375,133.80127876719797,-22.825506118415014,Tree
JP277431122=,Ibiden,4062.T,2026-02-06,7085.0,0.7450725901963847,172.75,132.63854247341658,-23.219367598601114,Tree
JP277431122=,Ibiden,4062.T,2026-02-09,7794.0,0.7685297342697075,172.744,140.15841673731194,-18.8635108962905,Tree
JP277431122=,Ibiden,4062.T,2026-02-10,7918.0,0.7675560265020904,188.625,141.20622612333716,-25.139177668210916,Tree
JP277431122=,Ibiden,4062.T,2026-02-11,7918.0,0.7675560265020904,188.625,141.2022866557598,-25.141266186475924,Tree
JP277431122=,Ibiden,4062.T,2026-02-12,8504.0,0.7789677056902592,200.125,147.04858415929328,-26.5216319004156,Tree
JP277431122=,Ibiden,4062.T,2026-02-13,8640.0,0.7790914867326157,202.875,148.26642837059228,-26.917348923922475,Tree
JP277431122=,Ibiden,4062.T,2026-02-16,8780.0,0.7555345494588378,205.625,148.16410820282064,-27.94450664908419,Tree
JP277431122=,Ibiden,4062.T,2026-02-17,8945.0,0.7469907422022874,208.875,149.1226946135743,-28.60672908985072,Tree
JP277431122=,Ibiden,4062.T,2026-02-18,9334.0,0.7252036763906491,216.9375,151.6064711703791,-30.11513861348125,Tree
JP277431122=,Ibiden,4062.T,2026-02-19,9638.0,0.719691801199117,222.875,154.07215545115594,-30.87059766633497,Tree
JP277431122=,Ibiden,4062.T,2026-02-20,9157.0,0.7167041664796688,213.125,149.446325169238,-29.878557105342868,Tree
JP277431122=,Ibiden,4062.T,2026-02-23,9157.0,0.7167041664796688,213.125,149.43132127942278,-29.88559705364327,Tree
JP277431122=,Ibiden,4062.T,2026-02-24,9884.0,0.6954497640799869,227.75,154.78134095966135,-32.038928228469224,Tree
JP277431122=,Ibiden,4062.T,2026-02-25,9652.0,0.6984491883711619,223.0,152.84155227565338,-31.461187320334805,Tree
JP277431122=,Ibiden,4062.T,2026-02-26,9299.0,0.6981758865564777,215.5,149.58491742347223,-30.587045279131214,Tree
JP277431122=,Ibiden,4062.T,2026-02-27,9537.0,0.6941616046442125,220.375,151.5078041327065,-31.250003796843334,Tree
JP277431122=,Ibiden,4062.T,2026-03-02,9368.0,0.6936830557996552,217.0,149.91633000476344,-30.91413363835786,Tree
JP277431122=,Ibiden,4062.T,2026-03-03,8618.0,0.709088267561765,202.0,143.957617889713,-28.733852529845056,Tree
JP277431122=,Ibiden,4062.T,2026-03-04,7950.0,0.7300991474167351,188.625,139.3391371231375,-26.129019417819745,Tree
JP277431122=,Ibiden,4062.T,2026-03-05,8099.0,0.7234457439628591,191.5,140.26254734668416,-26.75584994951219,Tree
JP277431122=,Ibiden,4062.T,2026-03-06,7880.0,0.726472183282587,187.25,138.51524438897553,-26.02657175488623,Tree
JP277431122=,Ibiden,4062.T,2026-03-09,7238.0,0.7375634142743773,175.125,133.48452398875716,-23.777573739467716,Tree
JP277431122=,Ibiden,4062.T,2026-03-10,7833.0,0.753910216009314,186.375,139.60067441873338,-25.09688830651462,Tree
JP277431122=,Ibiden,4062.T,2026-03-11,7797.0,0.7537139852128455,186.125,139.26798297645527,-25.175025936088502,Tree
JP277431122=,Ibiden,4062.T,2026-03-12,7666.0,0.7526190976504815,183.625,138.04806985709254,-24.82065630655273,Tree
JP277431122=,Ibiden,4062.T,2026-03-13,7854.0,0.7538144601290585,187.25,139.76868087702192,-25.35717977195091,Tree
JP277431122=,Ibiden,4062.T,2026-03-16,8149.0,0.756838517896582,191.64,142.52745886785488,-25.627500068954873,Tree
JP277431122=,Ibiden,4062.T,2026-03-17,8499.0,0.7448380804751863,200.0,144.93411672661364,-27.53294163669318,Tree
JP277431122=,Ibiden,4062.T,2026-03-18,8481.0,0.7377898183926904,199.625,144.36720340819542,-27.680799795518883,Tree
JP277431122=,Ibiden,4062.T,2026-03-19,8268.0,0.7396688074007435,195.375,142.59994710306336,-27.012183184612486,Tree
JP277431122=,Ibiden,4062.T,2026-03-20,8268.0,0.7396688074007435,194.0927,142.59486592358786,-26.53259709222044,Tree
JP277431122=,Ibiden,4062.T,2026-03-23,7540.0,0.7594333366313283,181.0,137.25149577452916,-24.17044432346455,Tree
JP277431122=,Ibiden,4062.T,2026-03-24,7835.0,0.7584316471345085,186.625,139.80054988659842,-25.090127321313645,Tree
JP277431122=,Ibiden,4062.T,2026-03-25,8478.0,0.7677941454283724,199.375,146.0020189779254,-26.77014722110325,Tree
JP277431122=,Ibiden,4062.T,2026-03-26,8460.0,0.7667330132542747,199.0,145.7779069016069,-26.744770401202555,Tree
JP277431122=,Ibiden,4062.T,2026-03-27,8269.0,0.7620289771237793,195.25,143.81990251281277,-26.340638917893582,Tree
JP277431122=,Ibiden,4062.T,2026-03-30,7776.0,0.7712518327125403,185.75,139.93813654673767,-24.663183554919158,Tree
JP277431122=,Ibiden,4062.T,2026-03-31,7372.0,0.7785047844272567,177.875,136.72414388334911,-23.134704773942875,Tree
JP277431122=,Ibiden,4062.T,2026-04-01,8070.0,0.7990793427382518,191.5,144.02690885218874,-24.790125925750004,Tree
JP277431122=,Ibiden,4062.T,2026-04-02,7775.0,0.8028572115168697,185.75,141.57354901001037,-23.78274615881003,Tree
JP277431122=,Ibiden,4062.T,2026-04-03,8210.0,0.8007978615894403,194.25,145.36274872593845,-25.16718212306901,Tree
JP277431122=,Ibiden,4062.T,2026-04-06,8554.0,0.8031936279064192,201.0,148.56065474801127,-26.08922649352673,Tree
JP277431122=,Ibiden,4062.T,2026-04-07,8718.0,0.8020364293750105,204.25,149.96309057849078,-26.578658223505126,Tree
JP277431122=,Ibiden,4062.T,2026-04-08,9794.0,0.8258378476009762,226.125,161.51970477249762,-28.570611488116032,Tree
JP277431122=,Ibiden,4062.T,2026-04-09,9810.0,0.8241237417493359,226.5,161.56845105948526,-28.66735052561357,Tree
JP277431122=,Ibiden,4062.T,2026-04-10,9888.0,0.8101243224192083,228.4375,161.50362284442195,-29.300739657708586,Tree
JP277431122=,Ibiden,4062.T,2026-04-13,9386.0,0.817549737643295,218.0625,157.15454777506773,-27.931419764944582,Tree
JP277431122=,Ibiden,4062.T,2026-04-14,9915.0,0.8240763622515749,228.875,162.52904390771,-28.98785629373676,Tree
JP277431122=,Ibiden,4062.T,2026-04-15,9380.0,0.8284803496072235,218.0,157.689959205648,-27.665156327684404,Tree
JP277431122=,Ibiden,4062.T,2026-04-16,9572.0,0.8291859512235613,222.0,159.5463831744854,-28.13225983131288,Tree
JP277431122=,Ibiden,4062.T,2026-04-17,9235.0,0.8327405214659229,215.125,156.53256025099296,-27.23646240511658,Tree
JP277431122=,Ibiden,4062.T,2026-04-20,9575.0,0.8305073680946548,222.1875,159.62233033643648,-28.158726149564455,Tree
JP277431122=,Ibiden,4062.T,2026-04-21,10560.0,0.8515675477474667,242.3125,170.18302694505127,-29.767128420922873,Tree
JP277431122=,Ibiden,4062.T,2026-04-22,11200.0,0.8558061337664068,255.6875,176.53833368065267,-30.955430484222862,Tree
JP277431122=,Ibiden,4062.T,2026-04-23,11135.0,0.8499182888471923,254.375,175.5658361638944,-30.981489468739298,Tree
JP277431122=,Ibiden,4062.T,2026-04-24,12540.0,0.8804721023218114,254.33375,191.1046520686201,-24.860679296939512,Tree
JP277431122=,Ibiden,4062.T,2026-04-27,12670.0,0.8791808645418305,286.9375,192.30243538182782,-32.981072400147134,Tree
JP277431122=,Ibiden,4062.T,2026-04-28,12560.0,0.8796838044221573,284.5625,191.2253995766286,-32.800210998768776,Tree
JP277431122=,Ibiden,4062.T,2026-04-29,12560.0,0.8796838044221573,284.5625,191.2171304543714,-32.803116905997314,Tree
JP277456621=,FRANCE BED HLDGS,7840.T,2025-06-20,1292.0,0.21124111238919144,103.5,103.51939586681746,0.01873996793957646,MC
JP277456621=,FRANCE BED HLDGS,7840.T,2025-06-23,1277.0,0.20777675038677118,102.75,102.6030086071155,-0.14305731667591406,MC
JP277456621=,FRANCE BED HLDGS,7840.T,2025-06-24,1280.0,0.20787539601112906,103.0,102.80598268078843,-0.18836632933161937,MC
JP277456621=,FRANCE BED HLDGS,7840.T,2025-06-25,1269.0,0.2066891893614268,102.5,102.36502263879555,-0.13168523044336458,MC
JP277456621=,FRANCE BED HLDGS,7840.T,2025-06-26,1276.0,0.20300193336784722,102.75,102.22913588246747,-0.5069237153601222,MC
JP277456621=,FRANCE BED HLDGS,7840.T,2025-06-27,1275.0,0.20148940829389042,102.75,102.07380602453824,-0.658096326483462,MC
JP277456621=,FRANCE BED HLDGS,7840.T,2025-06-30,1276.0,0.20128253210160277,102.75,102.0747771025116,-0.6571512384315292,MC
JP277456621=,FRANCE BED HLDGS,7840.T,2025-07-01,1276.0,0.197489425473633,102.75,101.85647022529363,-0.8696153525122781,MC
